asset_id,failure_event_id,event_date,downtime_hours,truck_roll_cost,repair_cost,estimated_customers_impacted,estimated_revenue_loss,sla_breach_flag,notes
GEN_1376,FAIL_006425,2025-11-01,3.25,277.83,1452.55,3,223.46,0,Synthetic business impact estimate
GEN_1377,FAIL_006426,2023-08-22,1.0,199.46,779.02,19,616.7,0,Synthetic business impact estimate
GEN_1377,FAIL_006427,2023-12-10,4.5,174.29,781.58,17,2467.88,0,Synthetic business impact estimate
GEN_1377,FAIL_006428,2024-07-13,6.2,217.35,1640.88,29,6116.21,1,Synthetic business impact estimate
GEN_1378,FAIL_006429,2023-08-06,9.09,209.71,1262.35,22,4119.74,1,Synthetic business impact estimate
GEN_1378,FAIL_006430,2023-11-22,11.14,106.06,2094.12,12,3440.88,1,Synthetic business impact estimate
GEN_1378,FAIL_006431,2023-12-08,1.81,236.32,945.59,35,2345.51,0,Synthetic business impact estimate
GEN_1378,FAIL_006432,2024-01-31,3.81,142.6,663.86,21,1609.44,0,Synthetic business impact estimate
GEN_1378,FAIL_006433,2024-02-13,7.98,147.36,904.36,34,5306.31,1,Synthetic business impact estimate
GEN_1378,FAIL_006434,2024-02-26,16.01,223.19,1631.97,24,14456.22,1,Synthetic business impact estimate
GEN_1378,FAIL_006435,2024-06-13,6.47,102.57,582.88,34,9028.62,1,Synthetic business impact estimate
GEN_1378,FAIL_006436,2024-08-17,2.24,181.51,755.9,15,1115.51,0,Synthetic business impact estimate
GEN_1378,FAIL_006437,2024-08-27,7.43,158.04,1675.43,16,2202.49,1,Synthetic business impact estimate
GEN_1378,FAIL_006438,2024-11-12,11.22,215.63,1710.26,36,8912.96,1,Synthetic business impact estimate
GEN_1378,FAIL_006439,2025-05-07,2.24,218.61,897.78,19,846.69,0,Synthetic business impact estimate
GEN_1378,FAIL_006440,2025-11-28,5.81,191.15,754.83,28,5561.95,0,Synthetic business impact estimate
GEN_1379,FAIL_006441,2024-03-02,1.0,235.36,879.47,9,259.95,0,Synthetic business impact estimate
GEN_1379,FAIL_006442,2024-03-29,4.84,186.3,784.48,3,565.57,0,Synthetic business impact estimate
GEN_1379,FAIL_006443,2024-11-30,10.88,214.03,1717.09,23,8366.45,1,Synthetic business impact estimate
GEN_1380,FAIL_006444,2023-11-26,7.55,140.12,1751.66,24,5716.15,1,Synthetic business impact estimate
GEN_1380,FAIL_006445,2025-01-15,15.06,200.34,2143.84,26,9175.34,1,Synthetic business impact estimate
GEN_1380,FAIL_006446,2025-08-21,6.56,141.07,2139.3,22,5093.31,1,Synthetic business impact estimate
GEN_1380,FAIL_006447,2025-11-23,1.0,224.08,927.93,25,742.48,0,Synthetic business impact estimate
GEN_1381,FAIL_006448,2023-08-13,10.16,140.27,1013.49,10,2698.17,0,Synthetic business impact estimate
GEN_1381,FAIL_006449,2024-06-12,9.41,101.07,976.19,20,6791.09,0,Synthetic business impact estimate
GEN_1381,FAIL_006450,2024-12-03,6.91,164.64,1020.81,3,526.64,0,Synthetic business impact estimate
GEN_1381,FAIL_006451,2025-03-24,6.89,217.56,598.55,3,830.63,0,Synthetic business impact estimate
GEN_1382,FAIL_006452,2023-09-13,2.18,222.85,846.9,15,1012.54,0,Synthetic business impact estimate
GEN_1382,FAIL_006453,2024-03-14,8.06,211.98,658.12,36,11783.35,1,Synthetic business impact estimate
GEN_1382,FAIL_006454,2024-12-21,10.82,174.77,1532.47,16,4261.23,1,Synthetic business impact estimate
GEN_1383,FAIL_006455,2023-02-19,4.18,211.22,120.0,19,2978.88,0,Synthetic business impact estimate
GEN_1383,FAIL_006456,2023-02-25,3.33,192.32,633.78,28,2342.24,0,Synthetic business impact estimate
GEN_1383,FAIL_006457,2023-07-25,5.29,197.55,989.96,11,1284.8,0,Synthetic business impact estimate
GEN_1383,FAIL_006458,2023-10-07,3.99,276.21,972.58,16,1223.73,0,Synthetic business impact estimate
GEN_1383,FAIL_006459,2024-04-14,3.28,168.12,627.01,3,304.21,0,Synthetic business impact estimate
GEN_1383,FAIL_006460,2025-01-19,3.75,223.51,1143.76,14,1038.11,0,Synthetic business impact estimate
GEN_1384,FAIL_006461,2023-02-14,6.29,156.65,482.47,14,3387.64,1,Synthetic business impact estimate
GEN_1384,FAIL_006462,2023-06-04,9.72,217.12,908.64,30,5985.6,1,Synthetic business impact estimate
GEN_1384,FAIL_006463,2023-11-23,6.28,191.31,464.8,14,1680.0,1,Synthetic business impact estimate
GEN_1384,FAIL_006464,2025-01-28,1.58,123.6,687.64,27,989.73,0,Synthetic business impact estimate
GEN_1384,FAIL_006465,2025-09-05,6.49,209.85,1305.7,22,5743.17,1,Synthetic business impact estimate
GEN_1385,FAIL_006466,2024-02-07,12.95,202.35,1896.42,10,2518.56,0,Synthetic business impact estimate
GEN_1385,FAIL_006467,2024-05-03,4.4,138.69,1043.08,3,502.42,0,Synthetic business impact estimate
GEN_1385,FAIL_006468,2024-05-29,7.69,200.99,2159.83,13,2154.64,0,Synthetic business impact estimate
GEN_1385,FAIL_006469,2024-10-29,8.97,139.61,2498.19,7,2219.43,0,Synthetic business impact estimate
GEN_1386,FAIL_006470,2023-02-20,5.25,211.56,673.91,17,1867.89,0,Synthetic business impact estimate
GEN_1386,FAIL_006471,2023-03-14,4.86,181.36,1561.69,11,1663.12,0,Synthetic business impact estimate
GEN_1386,FAIL_006472,2023-03-17,7.62,198.47,776.89,4,1236.08,0,Synthetic business impact estimate
GEN_1386,FAIL_006473,2023-12-29,9.14,117.4,1797.33,8,2085.89,0,Synthetic business impact estimate
GEN_1386,FAIL_006474,2024-07-09,8.32,216.34,1553.65,3,640.55,0,Synthetic business impact estimate
GEN_1386,FAIL_006475,2024-08-17,3.11,88.22,929.54,10,1205.03,0,Synthetic business impact estimate
GEN_1386,FAIL_006476,2025-01-09,3.74,110.81,1020.69,4,537.69,0,Synthetic business impact estimate
GEN_1386,FAIL_006477,2025-03-30,5.14,192.42,1657.24,8,1470.03,0,Synthetic business impact estimate
GEN_1386,FAIL_006478,2025-10-03,4.01,140.8,1419.61,27,2807.96,0,Synthetic business impact estimate
GEN_1387,FAIL_006479,2023-02-02,4.32,136.76,561.81,21,3236.49,0,Synthetic business impact estimate
GEN_1387,FAIL_006480,2023-05-04,3.4,201.43,1321.92,3,186.67,0,Synthetic business impact estimate
GEN_1387,FAIL_006481,2023-08-03,4.93,150.17,429.6,7,1137.24,0,Synthetic business impact estimate
GEN_1387,FAIL_006482,2025-10-25,7.12,178.18,1165.72,3,686.97,0,Synthetic business impact estimate
GEN_1388,FAIL_006483,2023-08-06,7.91,198.67,354.5,4,687.17,0,Synthetic business impact estimate
GEN_1388,FAIL_006484,2024-05-12,5.62,161.8,1863.44,21,4738.72,0,Synthetic business impact estimate
GEN_1388,FAIL_006485,2024-05-31,4.29,92.74,794.8,10,1553.6,0,Synthetic business impact estimate
GEN_1388,FAIL_006486,2025-08-30,8.56,138.52,933.29,3,597.27,0,Synthetic business impact estimate
GEN_1389,FAIL_006487,2023-05-31,10.11,178.44,1496.48,3,1189.45,1,Synthetic business impact estimate
GEN_1389,FAIL_006488,2024-11-13,5.14,195.01,1178.23,19,2827.84,0,Synthetic business impact estimate
GEN_1389,FAIL_006489,2025-04-30,8.92,214.82,931.72,9,1579.33,1,Synthetic business impact estimate
GEN_1389,FAIL_006490,2025-08-31,9.73,211.5,239.98,13,4421.0,1,Synthetic business impact estimate
GEN_1390,FAIL_006491,2023-02-12,11.45,209.9,1257.24,31,11934.89,1,Synthetic business impact estimate
GEN_1390,FAIL_006492,2023-02-26,12.44,166.7,2086.92,18,9147.38,1,Synthetic business impact estimate
GEN_1390,FAIL_006493,2023-06-26,3.9,256.44,1123.23,16,2086.78,0,Synthetic business impact estimate
GEN_1390,FAIL_006494,2023-07-08,3.88,271.24,741.77,33,2372.24,0,Synthetic business impact estimate
GEN_1390,FAIL_006495,2023-09-26,3.69,190.53,797.34,28,1982.62,0,Synthetic business impact estimate
GEN_1390,FAIL_006496,2024-01-24,6.77,270.88,789.33,18,4985.46,1,Synthetic business impact estimate
GEN_1390,FAIL_006497,2024-02-03,8.91,152.83,1243.27,29,8692.84,1,Synthetic business impact estimate
GEN_1390,FAIL_006498,2024-05-11,7.37,129.5,988.75,18,2518.55,1,Synthetic business impact estimate
GEN_1390,FAIL_006499,2024-08-05,2.73,143.19,808.65,12,1014.67,0,Synthetic business impact estimate
GEN_1390,FAIL_006500,2024-08-17,9.59,147.02,1288.78,14,4231.45,1,Synthetic business impact estimate
GEN_1390,FAIL_006501,2025-05-15,8.6,199.98,756.21,25,4090.46,1,Synthetic business impact estimate
GEN_1390,FAIL_006502,2025-07-31,8.23,183.99,399.5,23,6424.91,1,Synthetic business impact estimate
GEN_1390,FAIL_006503,2025-10-14,8.6,221.36,1204.2,20,3994.5,1,Synthetic business impact estimate
GEN_1391,FAIL_006504,2023-10-16,14.73,189.55,867.8,31,14868.51,1,Synthetic business impact estimate
GEN_1391,FAIL_006505,2024-02-06,12.53,190.31,1451.22,13,5958.61,1,Synthetic business impact estimate
GEN_1391,FAIL_006506,2024-04-17,12.67,146.4,1293.81,12,6286.7,1,Synthetic business impact estimate
GEN_1391,FAIL_006507,2024-12-09,4.4,183.17,859.8,26,3967.56,0,Synthetic business impact estimate
GEN_1391,FAIL_006508,2024-12-16,7.56,192.39,864.58,32,5011.2,1,Synthetic business impact estimate
GEN_1391,FAIL_006509,2024-12-31,10.31,179.19,1823.52,3,582.17,1,Synthetic business impact estimate
GEN_1391,FAIL_006510,2025-06-28,11.7,196.21,1561.97,36,9671.55,1,Synthetic business impact estimate
GEN_1391,FAIL_006511,2025-09-20,8.03,237.38,1799.1,31,8314.79,1,Synthetic business impact estimate
GEN_1391,FAIL_006512,2025-10-08,4.2,192.91,913.83,22,3762.59,0,Synthetic business impact estimate
GEN_1392,FAIL_006513,2023-04-20,7.18,177.43,842.39,12,2723.31,1,Synthetic business impact estimate
GEN_1392,FAIL_006514,2023-04-30,8.05,193.08,1791.84,16,2990.37,1,Synthetic business impact estimate
GEN_1392,FAIL_006515,2023-07-23,10.11,133.31,1490.55,26,4879.27,1,Synthetic business impact estimate
GEN_1392,FAIL_006516,2024-01-28,7.82,211.25,1087.69,14,2519.72,1,Synthetic business impact estimate
GEN_1392,FAIL_006517,2024-03-26,3.58,261.67,170.71,20,2770.72,0,Synthetic business impact estimate
GEN_1392,FAIL_006518,2024-09-09,4.55,142.99,438.11,29,5276.59,0,Synthetic business impact estimate
GEN_1392,FAIL_006519,2025-05-10,11.48,151.21,2051.02,6,2031.94,1,Synthetic business impact estimate
GEN_1392,FAIL_006520,2025-07-10,3.42,205.0,757.95,27,2060.71,0,Synthetic business impact estimate
GEN_1392,FAIL_006521,2025-07-26,3.39,219.85,880.68,19,2387.02,0,Synthetic business impact estimate
GEN_1393,FAIL_006522,2023-08-01,2.86,192.92,1107.38,23,2010.13,0,Synthetic business impact estimate
GEN_1393,FAIL_006523,2024-01-23,9.32,232.47,431.4,23,8548.86,1,Synthetic business impact estimate
GEN_1393,FAIL_006524,2024-07-17,9.7,158.54,1091.36,12,2800.19,1,Synthetic business impact estimate
GEN_1393,FAIL_006525,2025-03-30,6.99,246.2,1360.55,27,5081.46,1,Synthetic business impact estimate
GEN_1394,FAIL_006526,2024-11-16,8.7,180.41,797.06,3,649.56,1,Synthetic business impact estimate
GEN_1394,FAIL_006527,2024-11-30,8.24,293.65,1045.84,30,10198.51,1,Synthetic business impact estimate
GEN_1394,FAIL_006528,2025-03-11,3.96,176.39,1090.88,11,1299.39,0,Synthetic business impact estimate
GEN_1394,FAIL_006529,2025-05-27,3.76,174.38,763.6,18,2688.69,0,Synthetic business impact estimate
GEN_1394,FAIL_006530,2025-06-13,5.8,115.72,854.31,21,4034.06,0,Synthetic business impact estimate
GEN_1395,FAIL_006531,2023-09-18,4.51,228.73,744.11,3,466.85,0,Synthetic business impact estimate
GEN_1395,FAIL_006532,2024-10-19,6.45,201.09,1433.45,11,1439.82,0,Synthetic business impact estimate
GEN_1395,FAIL_006533,2025-09-12,9.0,127.44,1223.14,15,3866.57,0,Synthetic business impact estimate
GEN_1395,FAIL_006534,2025-09-26,7.3,200.9,1561.93,10,1458.56,0,Synthetic business impact estimate
GEN_1395,FAIL_006535,2025-12-20,8.36,184.76,1163.32,14,3681.09,0,Synthetic business impact estimate
GEN_1396,FAIL_006536,2023-11-08,7.49,150.24,814.29,18,4323.13,0,Synthetic business impact estimate
GEN_1396,FAIL_006537,2024-04-20,4.1,145.3,1078.33,9,1044.68,0,Synthetic business impact estimate
GEN_1396,FAIL_006538,2024-04-20,8.79,221.7,553.68,9,2791.79,0,Synthetic business impact estimate
GEN_1396,FAIL_006539,2024-04-27,5.47,256.89,318.57,10,1336.36,0,Synthetic business impact estimate
GEN_1396,FAIL_006540,2024-07-22,1.0,166.75,551.13,4,128.13,0,Synthetic business impact estimate
GEN_1396,FAIL_006541,2025-07-28,11.07,176.34,1276.17,8,2741.75,0,Synthetic business impact estimate
GEN_1396,FAIL_006542,2025-11-30,4.58,210.89,626.78,10,1787.66,0,Synthetic business impact estimate
GEN_1397,FAIL_006543,2024-11-14,4.25,187.17,1531.35,20,1896.31,0,Synthetic business impact estimate
GEN_1397,FAIL_006544,2025-04-26,8.3,201.49,573.89,28,4337.03,1,Synthetic business impact estimate
GEN_1397,FAIL_006545,2025-07-27,5.02,278.56,1194.27,17,2882.19,0,Synthetic business impact estimate
GEN_1397,FAIL_006546,2025-11-30,4.36,131.88,1253.79,30,4189.34,0,Synthetic business impact estimate
GEN_1398,FAIL_006547,2023-04-26,7.63,243.84,1075.87,11,3345.38,0,Synthetic business impact estimate
GEN_1398,FAIL_006548,2024-12-24,4.08,171.96,1143.53,8,667.13,0,Synthetic business impact estimate
GEN_1398,FAIL_006549,2025-04-21,7.74,190.09,1341.26,3,789.72,0,Synthetic business impact estimate
GEN_1399,FAIL_006550,2023-12-17,9.5,183.52,1490.3,16,4533.81,1,Synthetic business impact estimate
GEN_1399,FAIL_006551,2025-09-16,5.66,161.77,1369.81,23,2692.88,0,Synthetic business impact estimate
GEN_1400,FAIL_006552,2023-08-03,7.08,123.5,2017.05,24,6629.77,0,Synthetic business impact estimate
GEN_1400,FAIL_006553,2024-07-07,3.47,114.76,1218.56,8,559.92,0,Synthetic business impact estimate
GEN_1401,FAIL_006554,2023-04-13,6.39,191.03,491.24,23,4156.16,1,Synthetic business impact estimate
GEN_1401,FAIL_006555,2024-02-25,5.54,245.58,1203.53,14,2893.81,0,Synthetic business impact estimate
GEN_1401,FAIL_006556,2025-10-18,3.68,179.7,1463.9,15,1909.37,0,Synthetic business impact estimate
GEN_1401,FAIL_006557,2025-12-23,2.62,181.83,678.07,31,2380.85,0,Synthetic business impact estimate
GEN_1402,FAIL_006558,2023-03-17,1.0,164.27,769.28,31,1003.62,0,Synthetic business impact estimate
GEN_1402,FAIL_006559,2023-03-30,1.15,272.0,634.76,9,371.46,0,Synthetic business impact estimate
GEN_1402,FAIL_006560,2024-01-01,10.49,123.66,1045.35,26,8126.24,1,Synthetic business impact estimate
GEN_1402,FAIL_006561,2024-01-10,3.9,179.24,992.39,21,1895.19,0,Synthetic business impact estimate
GEN_1402,FAIL_006562,2024-10-01,1.02,185.85,648.57,23,536.5,0,Synthetic business impact estimate
GEN_1402,FAIL_006563,2025-05-01,9.1,196.26,1351.52,21,7900.58,1,Synthetic business impact estimate
GEN_1402,FAIL_006564,2025-06-26,3.24,158.35,1498.05,25,2284.46,0,Synthetic business impact estimate
GEN_1403,FAIL_006565,2023-07-04,9.18,146.69,1518.22,16,5368.81,0,Synthetic business impact estimate
GEN_1403,FAIL_006566,2023-12-13,5.3,159.23,287.86,6,950.56,0,Synthetic business impact estimate
GEN_1403,FAIL_006567,2024-04-08,8.7,173.22,891.12,15,4130.65,0,Synthetic business impact estimate
GEN_1403,FAIL_006568,2024-05-24,2.61,229.79,615.48,8,586.94,0,Synthetic business impact estimate
GEN_1403,FAIL_006569,2025-01-15,1.21,206.99,671.52,11,434.31,0,Synthetic business impact estimate
GEN_1403,FAIL_006570,2025-04-20,6.47,229.65,729.88,8,1488.16,0,Synthetic business impact estimate
GEN_1403,FAIL_006571,2025-08-26,5.36,129.53,1775.73,19,4077.61,0,Synthetic business impact estimate
GEN_1403,FAIL_006572,2025-10-08,6.53,125.67,1341.27,28,5973.02,0,Synthetic business impact estimate
GEN_1404,FAIL_006573,2025-04-04,7.69,239.29,1567.59,10,2286.72,0,Synthetic business impact estimate
GEN_1405,FAIL_006574,2024-03-08,7.25,198.18,1362.26,29,6851.88,1,Synthetic business impact estimate
GEN_1405,FAIL_006575,2024-05-03,1.04,84.24,795.1,21,696.76,0,Synthetic business impact estimate
GEN_1405,FAIL_006576,2024-09-20,7.09,215.58,864.19,12,2204.87,1,Synthetic business impact estimate
GEN_1406,FAIL_006577,2024-07-28,2.63,205.47,951.41,3,279.5,0,Synthetic business impact estimate
GEN_1406,FAIL_006578,2024-07-29,8.27,80.0,617.43,13,3107.13,0,Synthetic business impact estimate
GEN_1406,FAIL_006579,2024-11-12,6.1,115.57,1028.92,10,2224.73,0,Synthetic business impact estimate
GEN_1406,FAIL_006580,2025-02-04,4.83,80.0,646.15,13,1585.31,0,Synthetic business impact estimate
GEN_1406,FAIL_006581,2025-04-28,12.22,96.85,1647.39,5,1240.34,0,Synthetic business impact estimate
GEN_1406,FAIL_006582,2025-08-06,5.26,211.97,586.12,5,994.3,0,Synthetic business impact estimate
GEN_1406,FAIL_006583,2025-08-23,1.84,110.54,370.05,3,190.09,0,Synthetic business impact estimate
GEN_1406,FAIL_006584,2025-12-03,7.83,132.37,1517.85,3,595.54,0,Synthetic business impact estimate
GEN_1407,FAIL_006585,2023-12-15,5.12,217.17,1020.88,3,387.02,0,Synthetic business impact estimate
GEN_1407,FAIL_006586,2024-02-16,3.35,136.88,616.91,3,258.55,0,Synthetic business impact estimate
GEN_1407,FAIL_006587,2024-03-03,8.79,221.81,1034.33,3,592.56,0,Synthetic business impact estimate
GEN_1407,FAIL_006588,2024-03-21,9.02,194.29,1222.21,19,5784.58,0,Synthetic business impact estimate
GEN_1407,FAIL_006589,2025-03-27,3.94,226.91,813.25,3,280.33,0,Synthetic business impact estimate
GEN_1407,FAIL_006590,2025-04-27,8.96,117.54,1510.16,3,915.44,0,Synthetic business impact estimate
GEN_1407,FAIL_006591,2025-10-09,5.96,204.59,510.95,3,704.9,0,Synthetic business impact estimate
GEN_1408,FAIL_006592,2023-04-21,8.9,158.08,1277.61,5,1368.66,0,Synthetic business impact estimate
GEN_1408,FAIL_006593,2024-04-01,6.26,181.91,1088.41,11,2629.8,0,Synthetic business impact estimate
GEN_1408,FAIL_006594,2025-07-19,12.08,126.34,1545.91,17,6961.25,0,Synthetic business impact estimate
GEN_1409,FAIL_006595,2023-06-12,10.6,85.77,129.91,16,5041.71,0,Synthetic business impact estimate
GEN_1409,FAIL_006596,2023-09-25,3.2,255.79,768.23,9,984.3,0,Synthetic business impact estimate
GEN_1409,FAIL_006597,2024-04-23,10.1,220.05,1272.87,3,986.64,0,Synthetic business impact estimate
GEN_1409,FAIL_006598,2024-04-30,5.35,208.0,838.98,9,1948.98,0,Synthetic business impact estimate
GEN_1409,FAIL_006599,2024-09-01,5.05,153.56,1345.48,29,4929.41,0,Synthetic business impact estimate
GEN_1409,FAIL_006600,2024-11-11,9.66,150.75,1138.54,3,603.55,0,Synthetic business impact estimate
GEN_1409,FAIL_006601,2025-11-14,2.49,247.76,715.74,3,142.17,0,Synthetic business impact estimate
GEN_1409,FAIL_006602,2025-11-16,5.86,222.4,1232.55,4,645.5,0,Synthetic business impact estimate
GEN_1410,FAIL_006603,2023-06-08,6.56,266.08,1449.19,27,4723.93,1,Synthetic business impact estimate
GEN_1410,FAIL_006604,2024-04-28,6.11,134.19,507.43,26,6285.93,1,Synthetic business impact estimate
GEN_1410,FAIL_006605,2024-06-29,4.51,143.11,861.99,20,3306.6,0,Synthetic business impact estimate
GEN_1410,FAIL_006606,2025-06-01,9.34,145.29,1848.17,23,4566.75,1,Synthetic business impact estimate
GEN_1411,FAIL_006607,2023-04-27,10.12,163.56,1768.49,5,1497.51,0,Synthetic business impact estimate
GEN_1411,FAIL_006608,2024-11-24,5.48,106.11,738.94,9,1956.4,0,Synthetic business impact estimate
GEN_1411,FAIL_006609,2025-03-23,12.23,147.38,1858.9,3,854.92,0,Synthetic business impact estimate
GEN_1411,FAIL_006610,2025-08-24,4.35,241.28,698.41,4,715.03,0,Synthetic business impact estimate
GEN_1411,FAIL_006611,2025-09-11,7.36,192.67,1504.93,19,3447.49,0,Synthetic business impact estimate
GEN_1412,FAIL_006612,2023-05-23,1.0,241.83,821.55,3,120.81,0,Synthetic business impact estimate
GEN_1412,FAIL_006613,2023-06-01,3.17,162.72,521.92,6,636.38,0,Synthetic business impact estimate
GEN_1412,FAIL_006614,2023-11-30,4.63,206.27,598.75,3,489.03,0,Synthetic business impact estimate
GEN_1412,FAIL_006615,2024-06-13,4.85,201.36,1187.58,3,601.11,0,Synthetic business impact estimate
GEN_1412,FAIL_006616,2024-08-06,9.51,231.47,297.49,18,3727.56,0,Synthetic business impact estimate
GEN_1412,FAIL_006617,2024-11-16,3.55,256.84,625.25,8,602.36,0,Synthetic business impact estimate
GEN_1413,FAIL_006618,2024-02-15,3.0,80.0,292.55,5,287.65,0,Synthetic business impact estimate
GEN_1413,FAIL_006619,2024-02-27,7.07,107.09,615.38,7,2066.57,0,Synthetic business impact estimate
GEN_1413,FAIL_006620,2024-07-18,7.57,177.57,1019.5,9,1287.8,0,Synthetic business impact estimate
GEN_1413,FAIL_006621,2025-12-06,1.21,250.66,768.94,3,124.48,0,Synthetic business impact estimate
GEN_1414,FAIL_006622,2023-08-06,11.17,233.68,1269.76,3,1092.58,0,Synthetic business impact estimate
GEN_1414,FAIL_006623,2024-04-26,4.47,126.62,760.12,20,3169.75,0,Synthetic business impact estimate
GEN_1414,FAIL_006624,2024-05-23,3.89,121.83,875.14,25,3377.02,0,Synthetic business impact estimate
GEN_1414,FAIL_006625,2024-05-24,8.33,124.36,1037.36,5,1544.66,0,Synthetic business impact estimate
GEN_1414,FAIL_006626,2024-11-27,9.19,199.05,1018.3,10,3336.75,0,Synthetic business impact estimate
GEN_1414,FAIL_006627,2025-02-17,7.17,228.03,576.33,18,3572.31,0,Synthetic business impact estimate
GEN_1414,FAIL_006628,2025-07-01,4.42,93.07,1024.96,13,1504.3,0,Synthetic business impact estimate
GEN_1414,FAIL_006629,2025-09-11,8.03,175.31,1499.7,6,922.78,0,Synthetic business impact estimate
GEN_1415,FAIL_006630,2024-05-20,8.67,197.21,1373.98,19,4533.77,0,Synthetic business impact estimate
GEN_1415,FAIL_006631,2025-09-14,6.46,170.42,673.67,12,3042.41,0,Synthetic business impact estimate
GEN_1416,FAIL_006632,2023-09-22,4.78,162.04,856.21,16,2727.31,0,Synthetic business impact estimate
GEN_1416,FAIL_006633,2024-04-22,4.37,249.34,919.3,5,649.63,0,Synthetic business impact estimate
GEN_1416,FAIL_006634,2024-07-18,2.85,152.37,1331.1,17,1076.37,0,Synthetic business impact estimate
GEN_1416,FAIL_006635,2025-02-09,2.22,272.26,549.99,11,510.09,0,Synthetic business impact estimate
GEN_1416,FAIL_006636,2025-03-04,6.56,184.18,1367.99,11,1363.6,0,Synthetic business impact estimate
GEN_1416,FAIL_006637,2025-06-22,7.92,225.48,1741.12,11,1970.55,0,Synthetic business impact estimate
GEN_1416,FAIL_006638,2025-12-26,7.52,182.95,1382.86,12,2579.31,0,Synthetic business impact estimate
GEN_1417,FAIL_006639,2023-07-12,1.0,148.11,593.59,14,507.67,0,Synthetic business impact estimate
GEN_1417,FAIL_006640,2025-08-01,8.81,152.95,794.03,3,893.02,0,Synthetic business impact estimate
GEN_1417,FAIL_006641,2025-09-21,2.05,155.45,1023.72,3,209.52,0,Synthetic business impact estimate
GEN_1418,FAIL_006642,2023-06-14,5.66,197.67,994.76,14,2285.67,0,Synthetic business impact estimate
GEN_1418,FAIL_006643,2024-11-14,13.56,203.78,1768.38,3,1333.64,0,Synthetic business impact estimate
GEN_1418,FAIL_006644,2025-11-30,6.44,95.23,1135.54,18,3567.91,0,Synthetic business impact estimate
GEN_1419,FAIL_006645,2024-06-16,6.23,161.21,673.3,28,3434.1,1,Synthetic business impact estimate
GEN_1420,FAIL_006646,2024-04-22,8.06,173.39,1554.14,24,4278.34,1,Synthetic business impact estimate
GEN_1420,FAIL_006647,2024-08-01,10.27,192.83,1127.84,20,8210.26,1,Synthetic business impact estimate
GEN_1420,FAIL_006648,2024-08-05,4.73,136.72,541.11,16,2975.08,0,Synthetic business impact estimate
GEN_1420,FAIL_006649,2024-08-26,7.3,83.78,1202.95,26,5284.22,1,Synthetic business impact estimate
GEN_1420,FAIL_006650,2024-11-09,5.38,80.0,694.49,23,2590.1,0,Synthetic business impact estimate
GEN_1420,FAIL_006651,2025-02-21,9.67,188.61,1094.82,32,10113.64,1,Synthetic business impact estimate
GEN_1421,FAIL_006652,2023-08-01,12.58,186.65,1087.0,9,3348.32,0,Synthetic business impact estimate
GEN_1421,FAIL_006653,2024-05-03,5.82,225.54,1718.73,16,1946.08,0,Synthetic business impact estimate
GEN_1421,FAIL_006654,2025-08-13,10.95,145.37,1573.58,9,3050.04,0,Synthetic business impact estimate
GEN_1421,FAIL_006655,2025-10-13,9.84,156.11,1487.0,13,3756.75,0,Synthetic business impact estimate
GEN_1422,FAIL_006656,2023-03-28,8.27,159.79,703.06,17,4628.29,1,Synthetic business impact estimate
GEN_1422,FAIL_006657,2023-04-10,5.73,189.83,938.72,24,4318.2,0,Synthetic business impact estimate
GEN_1422,FAIL_006658,2025-01-07,4.04,150.0,1424.25,22,2167.91,0,Synthetic business impact estimate
GEN_1422,FAIL_006659,2025-08-31,1.46,216.92,1086.86,22,1216.33,0,Synthetic business impact estimate
GEN_1423,FAIL_006660,2024-01-17,1.85,80.0,1047.34,11,488.53,0,Synthetic business impact estimate
GEN_1423,FAIL_006661,2024-05-18,1.0,188.87,679.1,20,507.07,0,Synthetic business impact estimate
GEN_1423,FAIL_006662,2024-12-23,5.78,141.67,822.14,30,4066.86,0,Synthetic business impact estimate
GEN_1423,FAIL_006663,2024-12-23,7.11,163.41,1190.04,17,4676.95,1,Synthetic business impact estimate
GEN_1423,FAIL_006664,2025-11-11,8.24,190.94,812.37,26,5796.43,1,Synthetic business impact estimate
GEN_1423,FAIL_006665,2025-12-08,6.97,183.21,1135.68,21,5036.6,1,Synthetic business impact estimate
GEN_1424,FAIL_006666,2024-03-31,3.39,162.08,832.49,10,1044.83,0,Synthetic business impact estimate
GEN_1424,FAIL_006667,2025-01-14,7.85,168.33,726.47,16,5136.23,0,Synthetic business impact estimate
GEN_1424,FAIL_006668,2025-04-02,8.09,208.68,1318.16,14,4150.63,0,Synthetic business impact estimate
GEN_1425,FAIL_006669,2023-07-07,8.92,162.99,1131.07,9,2215.02,0,Synthetic business impact estimate
GEN_1425,FAIL_006670,2024-05-27,3.33,181.21,999.7,6,516.78,0,Synthetic business impact estimate
GEN_1425,FAIL_006671,2024-09-05,4.38,115.97,828.15,3,246.06,0,Synthetic business impact estimate
GEN_1425,FAIL_006672,2025-04-24,5.64,173.43,1634.77,11,2501.94,0,Synthetic business impact estimate
GEN_1425,FAIL_006673,2025-11-03,7.53,101.47,974.15,9,1556.75,0,Synthetic business impact estimate
GEN_1426,FAIL_006674,2024-04-16,9.65,184.04,1431.24,8,1913.66,0,Synthetic business impact estimate
GEN_1426,FAIL_006675,2024-10-29,3.28,224.73,1147.85,8,986.4,0,Synthetic business impact estimate
GEN_1426,FAIL_006676,2025-03-24,8.32,177.06,1138.16,4,936.35,0,Synthetic business impact estimate
